k,z,c,l
2.754212391783719127e+00,9.587750016096101557e-01,9.711508067697297575e-01,8.796754226889261785e-01
4.793877551020408134e+00,8.816326530612245138e-01,1.231103774842190246e+00,8.268349889112949214e-01
4.396947111594700530e+00,8.905630118904960257e-01,1.182298101557673231e+00,8.350267976126588554e-01
4.071299424260602429e+00,8.988588135807383805e-01,1.141300640679041134e+00,8.422347262560928582e-01
3.804463802544820084e+00,9.065591855560181100e-01,1.107072230886058328e+00,8.485342980244503508e-01
3.586155001862679104e+00,9.137017772451425657e-01,1.078686303105059530e+00,8.540061394061534417e-01
3.407900626155855761e+00,9.203226532567407858e-01,1.055320508692410675e+00,8.587326034941631381e-01
3.262725148188496238e+00,9.264562236534141793e-01,1.036248572379794064e+00,8.627949459794087561e-01
3.144884679125434346e+00,9.321352052101479213e-01,1.020832259338733561e+00,8.662711520069802384e-01
3.049646402321452676e+00,9.373906082658273187e-01,1.008513449374050852e+00,8.692344165569297898e-01
2.973106615968380773e+00,9.422517444546936183e-01,9.988063762315849692e-01,8.717522152221460763e-01
2.912041602868491896e+00,9.467462512298356891e-01,9.912901200380540567e-01,8.738858667624368470e-01
2.863786011734543724e+00,9.509001296599601805e-01,9.856014443733701613e-01,8.756904779195410216e-01
2.826134022644482435e+00,9.547377924930195991e-01,9.814280559396297843e-01,8.772151667372235506e-01
2.797259210449958733e+00,9.582821199371021059e-01,9.785023426233097066e-01,8.785034755950907881e-01
2.775649658036898337e+00,9.615545210128345621e-01,9.765956211724938774e-01,8.795939036739538475e-01
4.793877551020408134e+00,8.897959183673469497e-01,1.236968090006819398e+00,8.284276447416177858e-01
4.404512276854930519e+00,8.981464889877180946e-01,1.188671228804900837e+00,8.363428009154588727e-01
4.084546470201392943e+00,9.058982117973101156e-01,1.148039364984420496e+00,8.433075987056436462e-01
3.821893572884540013e+00,9.130888724470941353e-01,1.114051667018323144e+00,8.493960632295209923e-01
3.606579348831747911e+00,9.197546796609760156e-01,1.085798893395499398e+00,8.546866610862406954e-01
3.430381496487751036e+00,9.259301924725296118e-01,1.062474874541073699e+00,8.592591393588714377e-01
3.286524508732963312e+00,9.316482789593421021e-01,1.043368240635903721e+00,8.631919051919126895e-01
3.169423827905644586e+00,9.369401010212328185e-01,1.027854303094219324e+00,8.665600253634949679e-01
3.074473216487763061e+00,9.418351204310082547e-01,1.015387090402007697e+00,8.694338395295663213e-01
2.997869370662087363e+00,9.463611220165486504e-01,1.005491595560154439e+00,8.718781229864657201e-01
2.936468130015565947e+00,9.505442504072052490e-01,9.977563169440569757e-01,8.739517045203821777e-01
2.887667130129656368e+00,9.544090572948558115e-01,9.918261751924954961e-01,8.757074365938561922e-01
2.849310339278539050e+00,9.579785566216207915e-01,9.873958746566841027e-01,8.771924214581015011e-01
2.819610552832723549e+00,9.612742855146778620e-01,9.842037566016242911e-01,8.784484110894380526e-01
2.797086539261999238e+00,9.643163691471861032e-01,9.820261683169903000e-01,8.795123161113737043e-01
4.793877551020408134e+00,8.979591836734693855e-01,1.242824506351586589e+00,8.300035697304712912e-01
4.412097129790429229e+00,9.057244021910615395e-01,1.195041782741231851e+00,8.376442501381906602e-01
4.097827341364183695e+00,9.129276971111469630e-01,1.154778268162114152e+00,8.443681285917430390e-01
3.839366832792574957e+00,9.196053148017034884e-01,1.121032191719391724e+00,8.502476007733756891e-01
3.627053058246282102e+00,9.257918532526913102e-01,1.092912222063033401e+00,8.553588866372978661e-01
3.452914318210779321e+00,9.315202201423719020e-01,1.069628819694481425e+00,8.597790797568296561e-01
3.310375578190339674e+00,9.368216170664267484e-01,1.050485859180602777e+00,8.635837223277875729e-01
3.194012060083254223e+00,9.417255451432369195e-01,1.034872445134987107e+00,8.668449685782551040e-01
3.099344560105572466e+00,9.462598278400853324e-01,1.022254928617653436e+00,8.696303227560491234e-01
3.022670623439393189e+00,9.504506474405537420e-01,1.012169179387047757e+00,8.720018873069516063e-01
2.960926077299565584e+00,9.543225920920629379e-01,1.004213189144087526e+00,8.740160312309367407e-01
2.911571939187854063e+00,9.578987108354384272e-01,9.980400794686539179e-01,8.757233824978651882e-01
2.872502313724044409e+00,9.612005744280177622e-01,9.933515737891196462e-01,8.771690551454749407e-01
2.841969512418774269e+00,9.642483401315058433e-01,9.898919723417483052e-01,8.783930352944026021e-01
2.818523231821947306e+00,9.670608189494011020e-01,9.874426476108044692e-01,8.794306663660533818e-01
4.793877551020408134e+00,9.061224489795918213e-01,1.248673151624151378e+00,8.315630582985505947e-01
4.419701383064796651e+00,9.132968061094993706e-01,1.201409847538548181e+00,8.389314204488713678e-01
4.111141658198389948e+00,9.199473734118879253e-01,1.161517400255618337e+00,8.454165628239350694e-01
3.856883202690982948e+00,9.261086595279990341e-01,1.128013833948591449e+00,8.510891243070445311e-01
3.647575786580125268e+00,9.318134813310346987e-01,1.100026310055826295e+00,8.560229950891621309e-01
3.475498793463044134e+00,9.370929494103872326e-01,1.076782368293520697e+00,8.602925705193691375e-01
3.334278104398380460e+00,9.419764746949534917e-01,1.057601463925867957e+00,8.639705132372368368e-01
3.218649167980718762e+00,9.464917920924224015e-01,1.041886739032901410e+00,8.671260716371836930e-01
3.124260270670521145e+00,9.506649975939016617e-01,1.029117038748535773e+00,8.698239346890004331e-01
3.047510259970900748e+00,9.545205958089164611e-01,1.018839225138556959e+00,8.721235591950108335e-01
2.985415383103369180e+00,9.580815553558257314e-01,1.010660856812094499e+00,8.740788840654878378e-01
2.935500434996227703e+00,9.613693699395871040e-01,1.004243299093074526e+00,8.757383419698179239e-01
2.895710004263199799e+00,9.644041233059305052e-01,9.992953151837177250e-01,8.771450857093809894e-01
2.864336212997565134e+00,9.672045565722732219e-01,9.955671694318112275e-01,8.783373595398626943e-01
2.839959926753194530e+00,9.697881367052322288e-01,9.928452539341471317e-01,8.793489605460828029e-01
4.793877551020408134e+00,9.142857142857143682e-01,1.254514150434014708e+00,8.331063974224259816e-01
4.427324755731941508e+00,9.208637543290283389e-01,1.207775504938284783e+00,8.402045797479954503e-01
4.124489050071104224e+00,9.269573425748394158e-01,1.168256809545191732e+00,8.464531414917663144e-01
3.874442311978694153e+00,9.325990505970470634e-01,1.134996621418682405e+00,8.519208413404156799e-01
3.668147198104449114e+00,9.378197434401607246e-01,1.107141177380143171e+00,8.566791601551432267e-01
3.498134630584945448e+00,9.426485889323458212e-01,1.083935543618046671e+00,8.607997530365176786e-01
3.358231839818915265e+00,9.471130834693305411e-01,1.064715089802996895e+00,8.643523901752814265e-01
3.243334947137829882e+00,9.512390907962687825e-01,1.048897237100533841e+00,8.674034216946883147e-01
3.149220187658815728e+00,9.550508908222022919e-01,1.035973493872097473e+00,8.700147416038606085e-01
3.072388166775066320e+00,9.585712359539473315e-01,1.025501828131832438e+00,8.722431880238059598e-01
3.009935985554373694e+00,9.618214128357289727e-01,1.017099437522942074e+00,8.741402989882325336e-01
2.959452612255455417e+00,9.648213077311676988e-01,1.010435972866547960e+00,8.757523404786224930e-01
2.918933466601903781e+00,9.675894740892281298e-01,1.005227257126029006e+00,8.771205304523986834e-01
2.886710774525844236e+00,9.701432010995951760e-01,1.001229523463868842e+00,8.782813947511548536e-01
2.861396809947214237e+00,9.724985822698024585e-01,9.982341777821464035e-01,8.792672045143272719e-01
4.793877551020408134e+00,9.224489795918368040e-01,1.260347624355405705e+00,8.346338668825654672e-01
4.434966973043314553e+00,9.284252994407927728e-01,1.214138834336168316e+00,8.414639889167206954e-01
4.137869154980330144e+00,9.339577045176569170e-01,1.174996542614435535e+00,8.474780981051507345e-01
3.892043798729439619e+00,9.390766291272242272e-01,1.141980580646595467e+00,8.527429534658677035e-01
3.688766964619155431e+00,9.438108154679266670e-01,1.114256843139873165e+00,8.573275504314390449e-01
3.520821543905860995e+00,9.481873430093573640e-01,1.091088368121107877e+00,8.613007644277004271e-01
3.382236541383559558e+00,9.522316700722320837e-01,1.071826770797567718e+00,8.647294619425640594e-01
3.268069196211246474e+00,9.559676847649046794e-01,1.055903990432153217e+00,8.676771031860949224e-01
3.174224152473005489e+00,9.594177628691310522e-01,1.042824365466811898e+00,8.702028076861941797e-01
3.097304231203934943e+00,9.626028306544686108e-01,1.032157081638993334e+00,8.723608215944338440e-01
3.034487822546442448e+00,9.655424309391567039e-01,1.023529046331124626e+00,8.742003108052578408e-01
2.983428464336717045e+00,9.682547910095236077e-01,1.016618236593367586e+00,8.757654026594605678e-01
2.942172753962180920e+00,9.707568912640840431e-01,1.011147554449372654e+00,8.770954060948292774e-01
2.909093313257078872e+00,9.730645336666288170e-01,1.006879206157196727e+00,8.782251514662049452e-01
2.882834062318653245e+00,9.751924092787624954e-01,1.003609605401258431e+00,8.791854038992894527e-01
4.793877551020408134e+00,9.306122448979592399e-01,1.266173692025926778e+00,8.361457395010759575e-01
4.442627766262539524e+00,9.359814930681922274e-01,1.220499912863367564e+00,8.427099020546056085e-01
4.151281619279750146e+00,9.409485572549450838e-01,1.181736644413932780e+00,8.484916598243976704e-01
3.909687309402360089e+00,9.455415334654638793e-01,1.148965737001834020e+00,8.535556565720383571e-01
3.709434765195932293e+00,9.497868697520109871e-01,1.121373325574190005e+00,8.579683295875293325e-01
3.543559253540305320e+00,9.537094117164316431e-01,1.098240863461585448e+00,8.617957377045448730e-01
3.406291970346334352e+00,9.573324563927588793e-01,1.078936539982867870e+00,8.651018340195185674e-01
3.292851716878497204e+00,9.606778122558149446e-01,1.062907048943025679e+00,8.679471979347100907e-01
3.199272008390128708e+00,9.637658634713791583e-01,1.049669723461293280e+00,8.703881951147847129e-01
3.122258341429449580e+00,9.666156368243713493e-01,1.038805076948739359e+00,8.724765061988879467e-01
3.059070831760895004e+00,9.692448700397370276e-01,1.029949795846425875e+00,8.742589532112259310e-01
3.007427983336217192e+00,9.716700804504601052e-01,1.022790223171616830e+00,8.757775523476541979e-01
2.965427917170789573e+00,9.739066331724600678e-01,1.017056358639569780e+00,8.770697287986335411e-01
2.931483941865622889e+00,9.759688081209417776e-01,1.012516385476727176e+00,8.781686398518040448e-01
2.904271859966730762e+00,9.778698653507127414e-01,1.008971718920271377e+00,8.791035641054171235e-01
4.793877551020408134e+00,9.387755102040816757e-01,1.271992469241174151e+00,8.376422813696664527e-01
4.450306872487124643e+00,9.435323858930203533e-01,1.226858815464243690e+00,8.439425667074259563e-01
4.164726097414477302e+00,9.479299969508696577e-01,1.188477158322105653e+00,8.494940476804345719e-01
3.927372498564659420e+00,9.519938992654970455e-01,1.155952114752662130e+00,8.543591410482442861e-01
3.730150285932384957e+00,9.557480751820490728e-01,1.128490642093449958e+00,8.586016565480272256e-01
3.566347485193055444e+00,9.592149910261507095e-01,1.105393050535332877e+00,8.622848019262118191e-01
3.430397892142838412e+00,9.624156596688977494e-01,1.086044429551870749e+00,8.654696086942684774e-01
3.317682313746217471e+00,9.653697064321398180e-01,1.069906461407109211e+00,8.682137852538094336e-01
3.224363600512088812e+00,9.680954369293348627e-01,1.056509636281473652e+00,8.705709641407541888e-01
3.147250386430296754e+00,9.706099056936995373e-01,1.045445903425580969e+00,8.725902866799880586e-01
3.083684950686518267e+00,9.729289846656024032e-01,1.036361796306668470e+00,8.743162588337947128e-01
3.031451160127356381e+00,9.750674307991383793e-01,1.028952062679975743e+00,8.757888126108851479e-01
2.988699004744147292e+00,9.770389522073429367e-01,1.022953817935619902e+00,8.770435141901951059e-01
2.953882769565822741e+00,9.788562724000680060e-01,1.018141225746867384e+00,8.781118697190793965e-01
2.925710374330137586e+00,9.805311922813233494e-01,1.014320696476168626e+00,8.790216903228861289e-01
4.793877551020408134e+00,9.469387755102041115e-01,1.277804069045530566e+00,8.391237520683164641e-01
4.458004034476904742e+00,9.510780276806753974e-01,1.233215614970862406e+00,8.451622240855585222e-01
4.178202251667266331e+00,9.549021179698690132e-01,1.195218126203430486e+00,8.504854767857111808e-01
3.945099028625710158e+00,9.584338595632239111e-01,1.162939737110197269e+00,8.551535919800288266e-01
3.750913219716640157e+00,9.616945972979686896e-01,1.135608809313418233e+00,8.592276856664350371e-01
3.589185969972763068e+00,9.647042729276793516e-01,1.112544949504891800e+00,8.627680823476555627e-01
3.454554076255569317e+00,9.674814926245473012e-01,1.093150470847834121e+00,8.658328851845965568e-01
3.342560794262356083e+00,9.700435955148725142e-01,1.076902275493214267e+00,8.684769420438366305e-01
3.249498775718104415e+00,9.724067222715708780e-01,1.063344170895936580e+00,8.707511731629284935e-01
3.172280255979233132e+00,9.745858829826207215e-01,1.052079648566795145e+00,8.727022064884482067e-01
3.108330116638696961e+00,9.765950236801942408e-01,1.042765155647681574e+00,8.743722592759127776e-01
3.055497984410739942e+00,9.784470910552738321e-01,1.035103882461203106e+00,8.757992057798612562e-01
3.011986062969817191e+00,9.801540950001378372e-01,1.028840077426504296e+00,8.770167773819814716e-01
2.976289902226378459e+00,9.817271687191578833e-01,1.023753887760916914e+00,8.780548505382025359e-01
2.947149772335836193e+00,9.831766262295640324e-01,1.019656712335090809e+00,8.789397875368929469e-01
4.793877551020408134e+00,9.551020408163265474e-01,1.283608601819314687e+00,8.405904048751046131e-01
4.465719000488903134e+00,9.586184673044854110e-01,1.239570382174434604e+00,8.463691092734021426e-01
4.191709751914680204e+00,9.618650129255525982e-01,1.201959588464140749e+00,8.514661565362586781e-01
3.962866569582045972e+00,9.648615448493450542e-01,1.169928626270514638e+00,8.559391893362934267e-01
3.771723266001932195e+00,9.676265983846987773e-01,1.142727843087918638e+00,8.598465668912269599e-01
3.612074444213629665e+00,9.701774455413286757e-01,1.119696579827863303e+00,8.632457005611877676e-01
3.478760296085140702e+00,9.725301636013623519e-01,1.100254694393592469e+00,8.661917597543064007e-01
3.367486968632202871e+00,9.746997029292383541e-01,1.083894537799717783e+00,8.687367428850695239e-01
3.274677382619187060e+00,9.766999534129812144e-01,1.070173392859502526e+00,8.709288787996571912e-01
3.197347840630894833e+00,9.785438090686218171e-01,1.058706398057223552e+00,8.728123077372428318e-01
3.133006266777672355e+00,9.802432304559676179e-01,1.049159979570627677e+00,8.744269851560950713e-01
3.079568444762065038e+00,9.818093046510075750e-01,1.041245807202459517e+00,8.758087534775144123e-01
3.035289135984658770e+00,9.832523026005993705e-01,1.034715279144303279e+00,8.769895329931590711e-01
2.998705442480126937e+00,9.845817337511091338e-01,1.029354528886287090e+00,8.779975914523835412e-01
2.968590216541965976e+00,9.858063978964279883e-01,1.024979937008630104e+00,8.788578605364818497e-01
4.793877551020408134e+00,9.632653061224489832e-01,1.289406175362466600e+00,8.420424869676210733e-01
4.473451524118344125e+00,9.661537527691845817e-01,1.245923185893831997e+00,8.475634514302705647e-01
4.205248275392756696e+00,9.688187727278635419e-01,1.208701584105548843e+00,8.524362908053372268e-01
3.980674798772717349e+00,9.712770831393739979e-01,1.176918803454868101e+00,8.567161081484360174e-01
3.792580130590638809e+00,9.735442375634144607e-01,1.149847758539981557e+00,8.604584459246545913e-01
3.635012649304705246e+00,9.756346932288747498e-01,1.126847960284003802e+00,8.637177746317004079e-01
3.503016328827003090e+00,9.775618766856551956e-01,1.107357129919605443e+00,8.665463258242764866e-01
3.392460649737952583e+00,9.793382474455264441e-01,1.090883293887889405e+00,8.689932601260058620e-01
3.299899271514457944e+00,9.809753593068676336e-01,1.076997366355141761e+00,8.711041359572829768e-01
3.222453031710035720e+00,9.824839191472470867e-01,1.065326235822000811e+00,8.729206312534167900e-01
3.157713338125983427e+00,9.838738430413344060e-01,1.055546371606800982e+00,8.744804661468010831e-01
3.103662528678035493e+00,9.851543096218023932e-01,1.047377959012607773e+00,8.758174766468143080e-01
3.058608265849847907e+00,9.863338106496566393e-01,1.040579562153797433e+00,8.769617951692244562e-01
3.021129489829501136e+00,9.874201987995396834e-01,1.034943303165724471e+00,8.779401012911854929e-01
2.990031865275204037e+00,9.884207326965130935e-01,1.030290537365674997e+00,8.787759139229336380e-01
4.793877551020408134e+00,9.714285714285714191e-01,1.295196894974929736e+00,8.434802396163737503e-01
4.481201364145507959e+00,9.736839312335785479e-01,1.252274093041318315e+00,8.487454739831710171e-01
4.218817506471716605e+00,9.757634866285824771e-01,1.215444150775103038e+00,8.533960781290877984e-01
3.998523400644502956e+00,9.776806000411484288e-01,1.183910288948123002e+00,8.574845186818985665e-01
3.813483525427321830e+00,9.794476708794739306e-01,1.156968570091578830e+00,8.610634643746492012e-01
3.658000331526461313e+00,9.810761966998244876e-01,1.133999109001112338e+00,8.641844192258755220e-01
3.527321955353472482e+00,9.825768318305793114e-01,1.114457806390831696e+00,8.668966740784900260e-01
3.417481653061701596e+00,9.839594433146299224e-01,1.097868588313903881e+00,8.692465639676943967e-01
3.325164294349280958e+00,9.852331640912531663e-01,1.083816154234295004e+00,8.712769978954409966e-01
3.247595721300185811e+00,9.864064433866840398e-01,1.071939244077316555e+00,8.730272166274855028e-01
3.182451267585122867e+00,9.874870943211614405e-01,1.061924433180016614e+00,8.745327310110151409e-01
3.127780222620362149e+00,9.884823387706915820e-01,1.053500457496632459e+00,8.758253955772744570e-01
3.081943492622882808e+00,9.893988495454714149e-01,1.046433062638705502e+00,8.769335776007068928e-01
3.043562140747844591e+00,9.902427899649467458e-01,1.040520361414714268e+00,8.778823885832028884e-01
3.011474872762780919e+00,9.910198509228062003e-01,1.035588676740010650e+00,8.786939521177434820e-01
4.793877551020408134e+00,9.795918367346938549e-01,1.300980863533895082e+00,8.449038983705611239e-01
4.488968284388181296e+00,9.812090490324324454e-01,1.258623168685637728e+00,8.499153948118598478e-01
4.232417136439304173e+00,9.826992422652437442e-01,1.222187324815292353e+00,8.543457118845784182e-01
4.016412066526497071e+00,9.840722188199469977e-01,1.190903102135491665e+00,8.582445866004996260e-01
3.834433168400288583e+00,9.853370513871927416e-01,1.164090291492007712e+00,8.616617599001709094e-01
3.681037241894204559e+00,9.865021331138109639e-01,1.141150043479769005e+00,8.646457457356975240e-01
3.551676960100691893e+00,9.875752249738093402e-01,1.121556752032479842e+00,8.672428925653029586e-01
3.442549796611614088e+00,9.885635003985356883e-01,1.104850464659598241e+00,8.694967225442318259e-01
3.350472304675041535e+00,9.894735872296912538e-01,1.090629818055676159e+00,8.714475162893616789e-01
3.272775802232679609e+00,9.903116070764780288e-01,1.078545503379298776e+00,8.731321022605479376e-01
3.207219991951426596e+00,9.910832121711262710e-01,1.068294263666700550e+00,8.745838076371281744e-01
3.151921512057949570e+00,9.917936198261955161e-01,1.059613419827311276e+00,8.758325299302178735e-01
3.105294854426719375e+00,9.924476446030502386e-01,1.052275913984726641e+00,8.769048935409886614e-01
3.066003488776772645e+00,9.930497283043734358e-01,1.046085851315246007e+00,8.778244615681349838e-01
3.032919389259431497e+00,9.936039679049919471e-01,1.040874515033871406e+00,8.786119793702078518e-01
4.793877551020408134e+00,9.877551020408164018e-01,1.306758181568040689e+00,8.463136932365811216e-01
4.496752053559460727e+00,9.887291516976159933e-01,1.264970476112573516e+00,8.510734264265434890e-01
4.246046863292361806e+00,9.896261257035328107e-01,1.228931141310502184e+00,8.552853804606138644e-01
4.034340494413656053e+00,9.904520604613196166e-01,1.197897261537657521e+00,8.589964731239133622e-01
3.855428783151311212e+00,9.912125292315964176e-01,1.171212935845003855e+00,8.622534663503368391e-01
3.704123136008063533e+00,9.919126761792890212e-01,1.148300780616986039e+00,8.651018623965595067e-01
3.576081130960381937e+00,9.925572481509189471e-01,1.128653994354695378e+00,8.675850667942045513e-01
3.467664900851184395e+00,9.931506242959912134e-01,1.111828965562037475e+00,8.697438019996266423e-01
3.375823157610558845e+00,9.936968436468198718e-01,1.097438418122625770e+00,8.716157412893361656e-01
3.297993168076077453e+00,9.941996307706494340e-01,1.085145092671100597e+00,8.732353254092446448e-01
3.232019447931281153e+00,9.946624196062124890e-01,1.074655960453781534e+00,8.746337230722117662e-01
3.176086381507379208e+00,9.950883755941976050e-01,1.065716960814258485e+00,8.758388987628777933e-01
3.128662387516215393e+00,9.954804162077092178e-01,1.058108246859519541e+00,8.768757558232980198e-01
3.088453624619815763e+00,9.958412299848902194e-01,1.051639917506102639e+00,8.777663282082897034e-01
